Empresa;Periodo;Cuenta;Desc_Cuenta;Nro_Subcuenta;Desc_Subcuenta;Tipo_Subcuenta;Centro_Costo;Debe;Haber;Saldo
GUARE;202108;38;Proveedores;3165;Rendicion de Fondos;2.0;;8600.0;0.0;8600.0
GUARE;202109;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202109;38;Proveedores;3165;Rendicion de Fondos;2.0;;8700.0;0.0;8700.0
GUARE;202110;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202110;38;Proveedores;3165;Orden de Pago (F);2.0;;8650.0;0.0;8650.0
GUARE;202111;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202111;38;Proveedores;3165;Rendicion de Fondos;2.0;;8650.0;0.0;8650.0
GUARE;202112;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202112;38;Proveedores;3165;Rendicion de Fondos;2.0;;8640.0;0.0;8640.0
GUARE;202201;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-17280.0;-17280.0
GUARE;202201;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202201;38;Proveedores;3165;Rendicion de Fondos;2.0;;8640.0;0.0;8640.0
GUARE;202202;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202202;38;Proveedores;3165;Rendicion de Fondos;2.0;;8600.0;0.0;8600.0
GUARE;202203;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202203;38;Proveedores;3165;Rendicion de Fondos;2.0;;8600.0;0.0;8600.0
GUARE;202204;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202204;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202205;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202205;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202206;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202206;38;Proveedores;3165;Orden de Pago (F);2.0;;8720.0;0.0;8720.0
GUARE;202207;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202207;38;Proveedores;3165;O Pago;2.0;;8640.0;0.0;8640.0
GUARE;202208;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202208;38;Proveedores;3165;O Pago;2.0;;8640.0;0.0;8640.0
GUARE;202209;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202209;38;Proveedores;3165;O Pago;2.0;;8640.0;0.0;8640.0
GUARE;202210;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202210;38;Proveedores;3165;O Pago;2.0;;8640.0;0.0;8640.0
GUARE;202211;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202211;38;Proveedores;3165;O Pago;2.0;;8640.0;0.0;8640.0
GUARE;202212;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202212;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202301;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202301;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202302;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202302;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202303;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202303;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202304;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202304;38;Proveedores;3165;Orden de Pago (F);2.0;;8640.0;0.0;8640.0
GUARE;202305;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202305;38;Proveedores;3165;Orden de Pago (F);2.0;;8600.0;0.0;8600.0
GUARE;202306;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-8640.0;-8640.0
GUARE;202306;38;Proveedores;3165;Rendicion de Fondos;2.0;;8600.0;0.0;8600.0
GUARE;202307;38;Proveedores;3165;Asiento de Diario;2.0;;30.0;0.0;30.0
GUARE;202307;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202307;38;Proveedores;3165;Rendicion de Fondos;2.0;;11200.0;0.0;11200.0
GUARE;202308;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202309;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202309;38;Proveedores;3165;Orden de Pago (F);2.0;;22310.0;-10.0;22300.0
GUARE;202310;38;Proveedores;3165;Asiento de Diario;2.0;;0.0;-11150.0;-11150.0
GUARE;202310;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202310;38;Proveedores;3165;Orden de Pago (F);2.0;;11150.0;0.0;11150.0
GUARE;202311;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202311;38;Proveedores;3165;Orden de Pago (F);2.0;;11150.0;0.0;11150.0
GUARE;202312;38;Proveedores;3165;Compras de Bienes y Servicios;2.0;;0.0;-11150.0;-11150.0
GUARE;202312;38;Proveedores;3165;Orden de Pago (F);2.0;;11150.0;0.0;11150.0
GUARE;201905;38;Proveedores;3169;Compras de Bienes y Servicios;2.0;;0.0;-9075.0;-9075.0
GUARE;201905;38;Proveedores;3169;Orden de Pago (F);2.0;;9075.0;0.0;9075.0
GUARE;201906;38;Proveedores;3169;Compras de Bienes y Servicios;2.0;;0.0;-14520.0;-14520.0
GUARE;201907;38;Proveedores;3169;Compras de Bienes y Servicios;2.0;;0.0;-7260.0;-7260.0
GUARE;201907;38;Proveedores;3169;Orden de Pago (F);2.0;;14520.0;0.0;14520.0
GUARE;201908;38;Proveedores;3169;Compras de Bienes y Servicios;2.0;;0.0;-16335.0;-16335.0
GUARE;201908;38;Proveedores;3169;Orden de Pago (F);2.0;;23595.0;0.0;23595.0
GUARE;201909;38;Proveedores;3169;Compras de Bienes y Servicios;2.0;;0.0;-10527.0;-10527.0
GUARE;201909;38;Proveedores;3169;Orden de Pago (F);2.0;;10527.0;0.0;10527.0
GUARE;201905;38;Proveedores;3171;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201905;38;Proveedores;3171;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201903;38;Proveedores;3173;Compras de Bienes y Servicios;2.0;;0.0;-30000.0;-30000.0
GUARE;201906;38;Proveedores;3173;Asiento de Diario;2.0;;15000.0;-15000.0;0.0
GUARE;201906;38;Proveedores;3173;Orden de Pago (F);2.0;;30000.0;0.0;30000.0
GUARE;202209;38;Proveedores;3174;Compras de Bs y Serv.M;2.0;;0.0;-115000.0;-115000.0
GUARE;202209;38;Proveedores;3174;Orden de Pago M (F);2.0;;115000.0;0.0;115000.0
GUARE;202307;38;Proveedores;3174;Compras de Bs y Serv.M;2.0;;0.0;-823000.0;-823000.0
GUARE;202307;38;Proveedores;3174;O Pago M;2.0;;493800.0;0.0;493800.0
GUARE;202308;38;Proveedores;3174;Compras de Bs y Serv.M;2.0;;0.0;-173200.0;-173200.0
GUARE;202308;38;Proveedores;3174;Orden de Pago M (F);2.0;;502400.0;0.0;502400.0
GUARE;202311;38;Proveedores;3174;Compras de Bs y Serv.M;2.0;;0.0;-95000.0;-95000.0
GUARE;202311;38;Proveedores;3174;Orden de Pago M (F);2.0;;95000.0;0.0;95000.0
GUARE;201906;38;Proveedores;3175;Compras de Bs y Serv.M;2.0;;0.0;-68000.0;-68000.0
GUARE;201906;38;Proveedores;3175;Orden de Pago M (F);2.0;;50000.0;0.0;50000.0
GUARE;201909;38;Proveedores;3175;Orden de Pago M (F);2.0;;18000.0;0.0;18000.0
GUARE;202211;38;Proveedores;3181;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202211;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202303;38;Proveedores;3181;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3181;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202308;38;Proveedores;3181;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202309;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202310;38;Proveedores;3181;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202310;38;Proveedores;3181;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202001;38;Proveedores;3182;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202001;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202002;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202003;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202103;38;Proveedores;3182;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202104;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202105;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202106;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202107;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202108;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202109;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202110;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202111;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202112;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202202;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202203;38;Proveedores;3182;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202203;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202204;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202207;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202207;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202208;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202209;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202210;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202211;38;Proveedores;3182;O Pago;2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202301;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202302;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202303;38;Proveedores;3182;Asiento de Diario;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3182;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3182;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202306;38;Proveedores;3182;Asiento de Diario;2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;202308;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;202309;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;202310;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;202311;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;202312;38;Proveedores;3182;Rendicion de Fondos;2.0;;0.0;0.0;0.0
GUARE;201907;38;Proveedores;3189;Compras de Bienes y Servicios;2.0;;0.0;-87000.0;-87000.0
GUARE;201908;38;Proveedores;3189;Orden de Pago (F);2.0;;87000.0;0.0;87000.0
GUARE;201910;38;Proveedores;3189;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201910;38;Proveedores;3189;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201911;38;Proveedores;3189;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201911;38;Proveedores;3189;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3198;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202306;38;Proveedores;3198;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202302;38;Proveedores;3200;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202302;38;Proveedores;3200;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3200;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3200;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202306;38;Proveedores;3200;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202306;38;Proveedores;3200;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3200;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3200;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202309;38;Proveedores;3200;Asiento de Diario;2.0;;0.0;0.0;0.0
GUARE;202310;38;Proveedores;3200;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201910;38;Proveedores;3205;Compras de Bs y Serv.M;2.0;;0.0;-1500.0;-1500.0
GUARE;201910;38;Proveedores;3205;Orden de Pago M (F);2.0;;1500.0;0.0;1500.0
GUARE;202311;38;Proveedores;3205;Compras de Bs y Serv.M;2.0;;0.0;-174860.0;-174860.0
GUARE;202311;38;Proveedores;3205;Orden de Pago M (F);2.0;;174860.0;0.0;174860.0
GUARE;201912;38;Proveedores;3216;Compras de Bs y Serv.M;2.0;;0.0;-1048800.0;-1048800.0
GUARE;201912;38;Proveedores;3216;Orden de Pago M (F);2.0;;1048800.0;0.0;1048800.0
GUARE;202206;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202206;38;Proveedores;3219;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;-532162.0;-532162.0
GUARE;202212;38;Proveedores;3219;Compras de Bs y Serv.M;2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3219;Orden de Pago (F);2.0;;532162.0;0.0;532162.0
GUARE;202212;38;Proveedores;3219;Orden de Pago M (F);2.0;;0.0;0.0;0.0
GUARE;202302;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202303;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202303;38;Proveedores;3219;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;-527715.0;-527715.0
GUARE;202304;38;Proveedores;3219;Orden de Pago (F);2.0;;527715.0;0.0;527715.0
GUARE;202305;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3219;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202306;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3219;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202309;38;Proveedores;3219;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202310;38;Proveedores;3219;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3240;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3240;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202006;38;Proveedores;3248;Compras de Bienes y Servicios;2.0;;0.0;-35000.0;-35000.0
GUARE;202006;38;Proveedores;3248;Orden de Pago (F);2.0;;35000.0;0.0;35000.0
GUARE;202304;38;Proveedores;3252;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3252;Compras de Bs y Serv.M;2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3252;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202304;38;Proveedores;3252;Orden de Pago M (F);2.0;;900000.0;0.0;900000.0
GUARE;202105;38;Proveedores;3266;Compras de Bienes y Servicios;2.0;;0.0;-21780.0;-21780.0
GUARE;202105;38;Proveedores;3266;Orden de Pago (F);2.0;;21870.0;0.0;21870.0
GUARE;202205;38;Proveedores;3266;Asiento de Diario;2.0;;0.0;-90.0;-90.0
GUARE;201812;38;Proveedores;358;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201812;38;Proveedores;358;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201905;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-32000.0;-32000.0
GUARE;201905;38;Proveedores;365;Orden de Pago M (F);2.0;;12000.0;0.0;12000.0
GUARE;201906;38;Proveedores;365;Orden de Pago M (F);2.0;;20000.0;0.0;20000.0
GUARE;201909;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-5000.0;-5000.0
GUARE;201909;38;Proveedores;365;Orden de Pago M (F);2.0;;5000.0;0.0;5000.0
GUARE;201910;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-9000.0;-9000.0
GUARE;201910;38;Proveedores;365;Orden de Pago M (F);2.0;;9000.0;0.0;9000.0
GUARE;201911;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-18000.0;-18000.0
GUARE;201911;38;Proveedores;365;Orden de Pago M (F);2.0;;18000.0;0.0;18000.0
GUARE;202304;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-150000.0;-150000.0
GUARE;202304;38;Proveedores;365;Orden de Pago M (F);2.0;;150000.0;0.0;150000.0
GUARE;202308;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-2142.0;-2142.0
GUARE;202308;38;Proveedores;365;Orden de Pago M (F);2.0;;2142.0;0.0;2142.0
GUARE;202309;38;Proveedores;365;Compras de Bs y Serv.M;2.0;;0.0;-2142.0;-2142.0
GUARE;202310;38;Proveedores;365;Orden de Pago M (F);2.0;;2142.0;0.0;2142.0
GUARE;201908;38;Proveedores;367;Compras de Bs y Serv.M;2.0;;0.0;-15000.0;-15000.0
GUARE;201908;38;Proveedores;367;Orden de Pago M (F);2.0;;15000.0;0.0;15000.0
GUARE;201911;38;Proveedores;367;Compras de Bs y Serv.M;2.0;;0.0;-20000.0;-20000.0
GUARE;201911;38;Proveedores;367;Orden de Pago M (F);2.0;;20000.0;0.0;20000.0
GUARE;202012;38;Proveedores;367;Compras de Bs y Serv.M;2.0;;0.0;-30000.0;-30000.0
GUARE;202012;38;Proveedores;367;Orden de Pago M (F);2.0;;30000.0;0.0;30000.0
GUARE;202105;38;Proveedores;367;Orden de Pago M (F);2.0;;0.0;0.0;0.0
GUARE;201709;38;Proveedores;370;Compras de Bs y Serv.M;2.0;;0.0;-300.0;-300.0
GUARE;201709;38;Proveedores;370;Orden de Pago M (F);2.0;;300.0;0.0;300.0
GUARE;201710;38;Proveedores;370;Asiento de Diario M;2.0;;6000.0;-6000.0;0.0
GUARE;201710;38;Proveedores;370;Compras de Bs y Serv.M;2.0;;0.0;-6000.0;-6000.0
GUARE;201711;38;Proveedores;370;Orden de Pago M (F);2.0;;6000.0;0.0;6000.0
GUARE;202105;38;Proveedores;379;Compras de Bs y Serv.M;2.0;;0.0;-31500.0;-31500.0
GUARE;202105;38;Proveedores;379;Orden de Pago M (F);2.0;;31500.0;0.0;31500.0
GUARE;202106;38;Proveedores;379;Compras de Bs y Serv.M;2.0;;0.0;-31500.0;-31500.0
GUARE;202106;38;Proveedores;379;Orden de Pago M (F);2.0;;31500.0;0.0;31500.0
GUARE;202104;38;Proveedores;3830;Compras de Bs y Serv.M;2.0;;0.0;-24800.0;-24800.0
GUARE;202104;38;Proveedores;3830;Orden de Pago M (F);2.0;;24800.0;0.0;24800.0
GUARE;202105;38;Proveedores;3830;Compras de Bs y Serv.M;2.0;;0.0;-25400.0;-25400.0
GUARE;202105;38;Proveedores;3830;Orden de Pago M (F);2.0;;25400.0;0.0;25400.0
GUARE;202106;38;Proveedores;3830;Compras de Bs y Serv.M;2.0;;0.0;-68000.0;-68000.0
GUARE;202106;38;Proveedores;3830;Orden de Pago M (F);2.0;;26900.0;0.0;26900.0
GUARE;202107;38;Proveedores;3830;Orden de Pago M (F);2.0;;41100.0;0.0;41100.0
GUARE;202307;38;Proveedores;3844;Asiento de Diario;2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3844;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202307;38;Proveedores;3844;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202211;38;Proveedores;3855;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3855;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202212;38;Proveedores;3855;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3855;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202305;38;Proveedores;3855;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202308;38;Proveedores;3855;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202308;38;Proveedores;3855;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202311;38;Proveedores;3855;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202311;38;Proveedores;3855;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;202108;38;Proveedores;3874;Compras de Bs y Serv.M;2.0;;0.0;-46793.0;-46793.0
GUARE;202108;38;Proveedores;3874;Orden de Pago M (F);2.0;;46793.0;0.0;46793.0
GUARE;202211;38;Proveedores;3889;Compras de Bs y Serv.M;2.0;;0.0;-760000.0;-760000.0
GUARE;202211;38;Proveedores;3889;O Pago M;2.0;;27475.0;0.0;27475.0
GUARE;202306;38;Proveedores;3889;Orden de Pago M (F);2.0;;340176.0;0.0;340176.0
GUARE;202307;38;Proveedores;3889;Orden de Pago M (F);2.0;;340176.0;0.0;340176.0
GUARE;202308;38;Proveedores;3889;Compras de Bs y Serv.M;2.0;;0.0;-2563395.0;-2563395.0
GUARE;202308;38;Proveedores;3889;Orden de Pago M (F);2.0;;2615568.0;0.0;2615568.0
GUARE;201904;38;Proveedores;390;Compras de Bienes y Servicios;2.0;;36300.0;-36300.0;0.0
GUARE;201905;38;Proveedores;390;Asiento de Diario;2.0;;36300.0;-36300.0;0.0
GUARE;202304;38;Proveedores;390;Compras de Bs y Serv.M;2.0;;0.0;-6200000.0;-6200000.0
GUARE;202304;38;Proveedores;390;O Pago M;2.0;;2300000.0;0.0;2300000.0
GUARE;202304;38;Proveedores;390;Orden de Pago M (F);2.0;;3500000.0;0.0;3500000.0
GUARE;202305;38;Proveedores;390;Orden de Pago M (F);2.0;;400000.0;0.0;400000.0
GUARE;202310;38;Proveedores;390;Compras de Bs y Serv.M;2.0;;0.0;-554200.0;-554200.0
GUARE;202310;38;Proveedores;390;Orden de Pago M (F);2.0;;554200.0;0.0;554200.0
GUARE;202207;38;Proveedores;3912;Compras de Bs y Serv.M;2.0;;0.0;-6000.0;-6000.0
GUARE;202207;38;Proveedores;3912;Orden de Pago M (F);2.0;;6000.0;0.0;6000.0
GUARE;201710;38;Proveedores;393;Rendicion de Fondos M;2.0;;4100.0;0.0;4100.0
GUARE;201711;38;Proveedores;393;Compras de Bs y Serv.M;2.0;;0.0;-4100.0;-4100.0
GUARE;202008;38;Proveedores;393;Compras de Bs y Serv.M;2.0;;0.0;-120000.0;-120000.0
GUARE;202008;38;Proveedores;393;Orden de Pago M (F);2.0;;65000.0;0.0;65000.0
GUARE;202009;38;Proveedores;393;Orden de Pago M (F);2.0;;55000.0;0.0;55000.0
GUARE;202012;38;Proveedores;393;Compras de Bs y Serv.M;2.0;;0.0;-250000.0;-250000.0
GUARE;202012;38;Proveedores;393;Orden de Pago M (F);2.0;;998920.0;0.0;998920.0
GUARE;202101;38;Proveedores;393;Compras de Bs y Serv.M;2.0;;0.0;-1294696.0;-1294696.0
GUARE;202101;38;Proveedores;393;Orden de Pago M (F);2.0;;227000.0;0.0;227000.0
GUARE;202305;38;Proveedores;393;Compras de Bs y Serv.M;2.0;;0.0;-30000.0;-30000.0
GUARE;202312;38;Proveedores;393;Asiento de Diario M;2.0;;30000.0;-975920.0;-945920.0
GUARE;202211;38;Proveedores;3933;Compras de Bs y Serv.M;2.0;;0.0;-50000.0;-50000.0
GUARE;202211;38;Proveedores;3933;Orden de Pago M (F);2.0;;50000.0;0.0;50000.0
GUARE;202304;38;Proveedores;3933;Compras de Bs y Serv.M;2.0;;0.0;-70000.0;-70000.0
GUARE;202305;38;Proveedores;3933;Orden de Pago M (F);2.0;;70000.0;0.0;70000.0
GUARE;201705;38;Proveedores;395;Compras de Bs y Serv.M;2.0;;0.0;-20000.0;-20000.0
GUARE;201706;38;Proveedores;395;Orden de Pago M (F);2.0;;20000.0;0.0;20000.0
GUARE;201707;38;Proveedores;395;Compras de Bs y Serv.M;2.0;;0.0;-105000.0;-105000.0
GUARE;201707;38;Proveedores;395;Orden de Pago M (F);2.0;;70000.0;0.0;70000.0
GUARE;201708;38;Proveedores;395;Orden de Pago M (F);2.0;;35000.0;0.0;35000.0
GUARE;202307;38;Proveedores;3959;Compras de Bs y Serv.M;2.0;;0.0;-150000.0;-150000.0
GUARE;202307;38;Proveedores;3959;O Pago M;2.0;;150000.0;0.0;150000.0
GUARE;202309;38;Proveedores;3974;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;202309;38;Proveedores;3974;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201909;38;Proveedores;4;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201909;38;Proveedores;4;Orden de Pago (F);2.0;;0.0;0.0;0.0
GUARE;201910;38;Proveedores;4;Compras de Bienes y Servicios;2.0;;0.0;0.0;0.0
GUARE;201910;38;Proveedores;4;Orden de Pago (F);2.0;;0.0;0.0;0.0
